AGE,PAY_6,BILL_AMT1,PAY_AMT2,PAY_AMT1,ID,PAY_5,BILL_AMT5,PAY_0,PAY_2,MARRIAGE,PAY_AMT6,PAY_3,PAY_4,BILL_AMT6,EDUCATION,PAY_AMT5,BILL_AMT3,PAY_AMT4,BILL_AMT4,BILL_AMT2,LIMIT_BAL,PAY_AMT3,SEX,target
23,0,18355.0,10.0,2900.0,515,0,15746.0,0,0,2,4.0,2,0,13246.0,2,1017.0,19534.0,430.0,16467.0,20259.0,20000.0,577.0,2,0
22,0,10250.0,2126.0,0.0,519,0,9903.0,1,2,2,1287.0,0,0,9984.0,2,476.0,10525.0,328.0,10050.0,8558.0,10000.0,390.0,2,0
31,0,16496.0,1606.0,1597.0,521,0,19291.0,0,0,1,1623.0,0,0,19818.0,1,1000.0,18531.0,1000.0,18744.0,17522.0,30000.0,819.0,2,0
26,-1,-8.0,0.0,0.0,529,-1,1677.0,1,-2,2,0.0,-2,-2,2600.0,1,2613.0,-8.0,1685.0,-8.0,-8.0,360000.0,0.0,1,0
52,-1,3257.0,0.0,1000.0,539,-1,318.0,0,0,2,0.0,0,-2,0.0,1,0.0,0.0,318.0,0.0,4166.0,50000.0,0.0,2,0
40,2,92638.0,7300.0,600.0,540,2,99005.0,1,2,1,3800.0,2,2,101213.0,2,4000.0,95768.0,3700.0,97004.0,90905.0,110000.0,3700.0,2,0
38,-1,399.0,0.0,0.0,541,-1,218.0,-1,-1,2,317.0,-2,-2,270.0,1,270.0,0.0,218.0,0.0,0.0,200000.0,0.0,2,0
28,-1,0.0,0.0,0.0,542,-2,0.0,1,-2,2,0.0,-2,-2,318.0,1,318.0,0.0,0.0,0.0,0.0,150000.0,0.0,2,0
36,0,28778.0,1000.0,0.0,543,0,28189.0,2,3,1,1500.0,2,2,28805.0,2,1100.0,28286.0,1100.0,27533.0,28039.0,30000.0,0.0,2,1
24,-1,30092.0,5000.0,1553.0,544,-1,14718.0,0,0,2,330.0,0,0,29427.0,1,29514.0,30178.0,14761.0,29735.0,30486.0,100000.0,87.0,2,0
27,0,52437.0,5000.0,5024.0,550,0,31760.0,0,0,2,3500.0,0,0,31214.0,1,5000.0,45087.0,4000.0,35424.0,50473.0,120000.0,5000.0,1,0
29,-2,17208.0,0.0,2055.0,559,-2,0.0,0,0,2,0.0,0,-2,0.0,2,0.0,0.0,0.0,0.0,18419.0,20000.0,0.0,1,0
53,0,57192.0,2753.0,2800.0,560,0,61593.0,0,0,1,0.0,0,0,65163.0,3,4767.0,59658.0,2255.0,60466.0,58472.0,210000.0,2400.0,2,0
34,-1,5780.0,5736.0,12006.0,561,-1,2457.0,-1,-1,2,1712.0,0,-1,14923.0,1,14923.0,15736.0,2457.0,6621.0,12006.0,270000.0,6621.0,1,0
52,-2,640.0,0.0,2231.0,562,-2,944.0,-2,-2,2,789.0,-2,-2,-3.0,2,0.0,-6.0,948.0,999.0,2113.0,360000.0,1005.0,2,0
45,2,834.0,1693.0,1.0,565,2,3346.0,2,2,2,3.0,2,-1,2698.0,1,1230.0,-1690.0,7.0,4240.0,155.0,390000.0,6940.0,2,0
35,-2,7244.0,1751.0,8514.0,566,-2,2391.0,-2,-2,2,13407.0,-2,-2,11082.0,3,11137.0,1738.0,2403.0,6706.0,8472.0,250000.0,6739.0,2,0
28,-1,7071.0,3575.0,1510.0,568,-1,10132.0,-1,-1,2,16071.0,-1,-1,6220.0,1,6240.0,3545.0,10155.0,10540.0,401.0,360000.0,10573.0,1,0
23,0,49809.0,2766.0,2040.0,572,0,18305.0,0,0,2,1000.0,0,0,19013.0,2,1000.0,38429.0,1000.0,18815.0,50364.0,50000.0,1690.0,2,0
28,0,475.0,5691.0,475.0,577,0,50565.0,-1,-1,2,15000.0,-1,0,48888.0,1,8000.0,5691.0,14000.0,37526.0,475.0,270000.0,34000.0,2,0
25,-1,8817.0,0.0,23776.0,588,-1,1561.0,-1,-1,2,7967.0,2,-1,1990.0,3,1990.0,21776.0,1561.0,9631.0,23634.0,210000.0,9631.0,1,1
29,0,131575.0,6000.0,6700.0,589,0,46516.0,0,0,2,1365.0,0,0,47455.0,2,1336.0,132969.0,1319.0,45584.0,130931.0,130000.0,1291.0,2,0
31,-1,5841.0,50000.0,23194.0,590,-1,17024.0,-1,-1,1,38923.0,0,0,18659.0,2,18659.0,62361.0,17024.0,67057.0,23194.0,260000.0,11500.0,2,0
24,0,79243.0,3000.0,3249.0,599,0,60035.0,2,0,2,2200.0,0,0,57264.0,2,2300.0,58683.0,2500.0,58886.0,75254.0,80000.0,5000.0,2,0
36,-1,-475.0,0.0,10000.0,600,-1,2768.0,-1,-1,1,10780.0,2,0,65373.0,2,65373.0,4606.0,2768.0,2303.0,5191.0,300000.0,0.0,2,1
53,0,17862.0,1196.0,1323.0,603,0,18015.0,0,0,1,361.0,0,0,12930.0,1,629.0,18800.0,563.0,17647.0,17927.0,170000.0,544.0,1,0
36,-2,9214.0,1500.0,1351.0,607,0,0.0,0,0,1,0.0,0,0,0.0,2,0.0,7350.0,0.0,7500.0,10359.0,50000.0,150.0,2,0
36,-2,3996.0,8528.0,9120.0,609,-2,6368.0,-2,-2,1,3238.0,-2,-2,3000.0,3,3000.0,8528.0,6368.0,0.0,9120.0,450000.0,0.0,2,0
43,-1,44177.0,32906.0,1006.0,611,-1,13580.0,0,0,2,0.0,-1,-1,33150.0,1,33150.0,19292.0,13580.0,18900.0,25736.0,220000.0,18900.0,1,0
37,0,48226.0,1684.0,2000.0,613,0,43686.0,0,0,1,2000.0,0,0,44573.0,2,2000.0,46228.0,2000.0,46755.0,48727.0,50000.0,1601.0,1,0
37,-1,0.0,0.0,0.0,617,-1,595.0,1,-2,1,2370.0,-2,-2,0.0,1,0.0,0.0,595.0,0.0,0.0,200000.0,0.0,2,0
25,0,58839.0,1900.0,2018.0,619,0,39619.0,0,0,2,2000.0,0,0,39140.0,1,1900.0,38533.0,1500.0,39639.0,53235.0,60000.0,2000.0,1,0
27,-2,7624.0,0.0,0.0,623,-2,0.0,0,0,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,2,0
24,-2,491.0,0.0,0.0,625,-2,0.0,-1,-1,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,2,0
45,-1,4430.0,3855.0,7193.0,630,-1,6788.0,-1,-1,3,5016.0,-1,-1,9921.0,3,9921.0,3855.0,6788.0,3411.0,7182.0,200000.0,3411.0,2,0
23,2,26795.0,2000.0,2000.0,632,0,33831.0,0,0,2,2000.0,0,0,33138.0,2,0.0,29284.0,4000.0,30487.0,28056.0,50000.0,2000.0,2,0
56,0,46486.0,1428.0,4086.0,635,0,22628.0,0,0,1,4976.0,0,0,23468.0,3,3198.0,34323.0,2171.0,30452.0,35758.0,110000.0,1318.0,1,0
40,0,60125.0,4521.0,1981.0,639,-1,76933.0,-1,-1,2,7700.0,-1,-1,173599.0,1,100000.0,4521.0,77000.0,20472.0,1981.0,400000.0,20500.0,2,0
31,0,56364.0,3000.0,3000.0,640,0,53672.0,0,0,2,3000.0,0,0,51461.0,2,3000.0,59171.0,3000.0,55888.0,58132.0,170000.0,2000.0,1,0
28,0,276436.0,13000.0,20000.0,644,0,53025.0,0,0,2,6000.0,0,0,51434.0,2,4000.0,149128.0,10000.0,48907.0,239025.0,370000.0,5000.0,1,0
31,-2,35369.0,0.0,1027.0,647,-2,0.0,2,0,1,0.0,0,-2,0.0,3,0.0,0.0,0.0,0.0,35320.0,60000.0,0.0,1,1
24,0,77615.0,2586.0,3100.0,648,0,56873.0,0,0,2,2500.0,0,0,58390.0,2,3000.0,66396.0,2500.0,55639.0,77303.0,80000.0,2000.0,2,0
32,-2,0.0,1100.0,0.0,651,-2,-200.0,-2,-2,2,0.0,-2,-2,-200.0,1,0.0,1100.0,0.0,300.0,0.0,270000.0,300.0,1,0
42,-2,-200.0,200.0,0.0,654,-1,0.0,1,-2,1,0.0,-2,-1,0.0,1,0.0,0.0,0.0,42000.0,-200.0,450000.0,42000.0,2,1
27,-1,13820.0,1300.0,2000.0,657,-1,2000.0,0,0,2,0.0,0,0,0.0,3,1000.0,16293.0,2000.0,7760.0,15614.0,290000.0,0.0,2,0
28,0,46923.0,2000.0,2500.0,658,0,43883.0,0,0,2,2000.0,0,0,34412.0,1,2000.0,49347.0,2000.0,50386.0,48666.0,190000.0,3000.0,2,1
23,-1,53261.0,2011.0,4500.0,659,0,0.0,0,0,2,0.0,0,0,1460.0,1,1460.0,19744.0,0.0,14556.0,38091.0,80000.0,3105.0,2,0
28,-1,427.0,1179.0,0.0,660,0,2875.0,-1,2,2,1000.0,-1,-1,1047.0,2,1047.0,1179.0,1290.0,1714.0,298.0,280000.0,1714.0,2,0
22,-1,5137.0,1000.0,1300.0,664,0,5810.0,0,0,2,1170.0,0,0,390.0,1,390.0,6270.0,200.0,6000.0,5960.0,50000.0,120.0,1,0
43,0,130067.0,4403.0,5540.0,666,0,97743.0,0,0,1,3681.0,0,0,100124.0,3,4021.0,96775.0,3562.0,98071.0,129385.0,130000.0,3814.0,2,0
35,2,97002.0,0.0,8200.0,669,2,97266.0,1,2,1,0.0,2,2,101492.0,3,8600.0,97997.0,0.0,103384.0,102698.0,100000.0,8000.0,2,0
25,6,2400.0,0.0,0.0,674,7,2400.0,2,2,2,0.0,7,7,1800.0,2,0.0,2400.0,0.0,2400.0,2400.0,30000.0,0.0,1,1
41,0,97797.0,5050.0,4520.0,675,0,104090.0,0,0,1,3510.0,0,0,105859.0,1,3750.0,101953.0,3700.0,102284.0,99672.0,320000.0,3590.0,2,0
42,2,64762.0,2900.0,0.0,676,2,29240.0,2,2,2,1300.0,2,2,28306.0,3,0.0,32789.0,2500.0,31641.0,63164.0,90000.0,0.0,1,1
35,-2,4259.0,1000.0,1250.0,683,-2,0.0,0,0,1,0.0,0,0,0.0,1,0.0,6182.0,0.0,0.0,5432.0,230000.0,0.0,2,0
28,0,106468.0,6000.0,8000.0,684,0,58189.0,0,0,2,5000.0,0,0,57170.0,2,4000.0,112374.0,5000.0,54762.0,108955.0,310000.0,5000.0,2,0
41,0,780.0,732.0,0.0,687,0,1252.0,-1,-1,1,1000.0,-1,0,643.0,3,500.0,732.0,1000.0,642.0,0.0,20000.0,300.0,2,1
27,0,162671.0,6000.0,7500.0,688,0,161327.0,0,0,2,6200.0,0,0,171863.0,2,16000.0,161973.0,7000.0,167201.0,166202.0,170000.0,10000.0,2,0
35,-1,60015.0,30000.0,20000.0,691,-1,0.0,0,0,2,0.0,0,-1,2129.0,2,2129.0,51364.0,0.0,54340.0,72227.0,150000.0,54340.0,1,0
30,2,55664.0,0.0,5800.0,694,0,60872.0,0,0,2,2500.0,2,0,59329.0,1,0.0,57571.0,4500.0,57871.0,59529.0,70000.0,2250.0,1,0
29,-2,0.0,0.0,0.0,696,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,2,0
41,0,28026.0,52110.0,41346.0,699,-1,3955.0,-2,-2,1,4437.0,-2,-2,13969.0,1,13939.0,51500.0,3955.0,35752.0,41302.0,280000.0,35752.0,1,0
26,0,15448.0,2000.0,1500.0,706,0,18619.0,-1,0,2,1000.0,0,0,19060.0,1,900.0,18096.0,1200.0,18425.0,16392.0,50000.0,1500.0,1,1
38,0,58102.0,2500.0,2500.0,707,0,51507.0,1,2,1,2000.0,0,0,50616.0,2,3200.0,56272.0,2000.0,53663.0,59011.0,50000.0,2000.0,1,0
49,0,17681.0,2000.0,1611.0,711,0,19152.0,0,0,3,2000.0,0,0,18088.0,1,1000.0,18054.0,1000.0,18569.0,18249.0,50000.0,780.0,1,0
31,-2,203.0,667.0,770.0,715,-2,-10.0,-2,-2,2,0.0,-2,-2,2174.0,1,2184.0,664.0,0.0,1250.0,767.0,400000.0,1256.0,2,0
49,0,34962.0,2000.0,1613.0,716,0,33573.0,0,0,1,1064.0,0,0,29645.0,2,1645.0,31253.0,2000.0,32014.0,32275.0,50000.0,1500.0,2,0
27,0,80964.0,4000.0,4000.0,717,0,85145.0,0,0,2,2500.0,0,0,87049.0,2,4000.0,82182.0,4000.0,82586.0,80337.0,160000.0,3500.0,2,0
33,0,69418.0,2025.0,2382.0,718,0,1261.0,0,0,1,1651.0,0,0,0.0,2,0.0,38783.0,25.0,3758.0,68943.0,70000.0,1000.0,2,1
22,0,23892.0,0.0,5300.0,721,0,28708.0,0,0,2,0.0,2,0,30520.0,2,2300.0,25499.0,3352.0,25778.0,28459.0,30000.0,1000.0,2,0
29,-1,49549.0,3000.0,90000.0,729,-1,8875.0,0,0,2,519.0,0,0,49880.0,2,49880.0,128212.0,8875.0,79407.0,133957.0,330000.0,5000.0,2,0
57,0,46132.0,2111.0,2306.0,735,0,38529.0,0,0,1,0.0,0,0,30900.0,2,1500.0,40091.0,1725.0,40659.0,41050.0,110000.0,3009.0,1,0
46,-2,29484.0,3000.0,10000.0,745,-2,10420.0,-2,-2,1,12151.0,-2,-2,12532.0,2,12532.0,16869.0,10420.0,12713.0,28592.0,260000.0,12713.0,2,0
34,0,10821.0,2000.0,1221.0,747,0,16567.0,0,0,1,4000.0,0,0,16826.0,2,2000.0,13656.0,2000.0,14949.0,11877.0,50000.0,1500.0,2,0
26,0,48036.0,1227.0,2100.0,753,0,2845.0,0,0,2,649.0,0,0,20041.0,2,20000.0,42011.0,2000.0,19147.0,46787.0,50000.0,383.0,1,1
43,0,43346.0,2383.0,4006.0,754,0,22725.0,-1,0,2,1572.0,0,0,11590.0,2,596.0,39032.0,782.0,29092.0,43976.0,500000.0,1126.0,2,0
26,0,4113.0,16025.0,2000.0,757,0,19458.0,0,0,2,1000.0,-1,-1,20047.0,2,1000.0,16025.0,1000.0,24616.0,6030.0,140000.0,24616.0,2,0
52,2,43343.0,1400.0,1300.0,761,0,21179.0,1,2,2,900.0,0,0,18711.0,2,0.0,23417.0,1700.0,21969.0,43360.0,50000.0,920.0,2,1
24,-2,197.0,0.0,0.0,762,-1,0.0,-1,-1,2,0.0,-2,-1,0.0,2,0.0,0.0,0.0,233.0,0.0,140000.0,233.0,2,0
33,0,240878.0,11000.0,10000.0,765,0,238245.0,0,0,1,8000.0,0,0,233710.0,2,10000.0,238067.0,10000.0,242579.0,233838.0,240000.0,10000.0,2,0
35,-1,2115.0,4560.0,1117.0,766,0,3488.0,-1,0,2,2115.0,0,0,1116.0,1,1116.0,5560.0,69.0,4535.0,2116.0,510000.0,91.0,2,0
28,0,11442.0,7526.0,3738.0,768,0,11737.0,-1,-1,2,27760.0,-1,0,8114.0,1,162.0,7526.0,5000.0,10217.0,3738.0,210000.0,5000.0,2,0
53,-1,10733.0,15032.0,15206.0,771,-1,11114.0,-1,-1,2,8736.0,-1,-1,8123.0,2,8123.0,15000.0,11114.0,9744.0,15206.0,360000.0,9769.0,2,0
33,0,11026.0,1149.0,1174.0,773,0,10140.0,0,0,1,458.0,0,0,10101.0,2,507.0,10510.0,356.0,10472.0,9535.0,20000.0,501.0,1,0
32,0,113869.0,5500.0,5498.0,774,0,114969.0,0,0,1,4003.0,0,0,117949.0,2,5012.0,111978.0,4300.0,112822.0,116110.0,120000.0,4000.0,2,0
26,0,29649.0,8000.0,0.0,776,0,46404.0,1,2,2,0.0,0,0,37993.0,1,10000.0,28736.0,9000.0,42733.0,21657.0,60000.0,15000.0,2,0
26,-1,1438.0,451.0,1261.0,778,-2,-420.0,-1,-1,2,0.0,-1,-1,1320.0,2,2130.0,451.0,780.0,-810.0,1261.0,20000.0,0.0,1,0
31,2,0.0,190.0,0.0,780,-1,36059.0,1,-2,2,2420.0,-1,-1,32851.0,2,0.0,190.0,36059.0,0.0,0.0,50000.0,0.0,2,0
29,0,40732.0,0.0,5000.0,781,2,41278.0,0,0,2,3000.0,2,2,34672.0,1,3000.0,42804.0,0.0,44020.0,44563.0,230000.0,3000.0,1,0
38,-1,929.0,0.0,328.0,787,-1,1815.0,-1,-1,2,0.0,-1,-1,0.0,1,0.0,0.0,1815.0,1539.0,328.0,370000.0,1539.0,2,0
29,0,11894.0,1047.0,1284.0,789,0,14657.0,0,0,2,1000.0,0,0,4129.0,2,175.0,12407.0,359.0,14360.0,12287.0,80000.0,2000.0,1,0
40,-2,-288.0,0.0,0.0,794,-2,-288.0,1,-2,1,0.0,-2,-2,2124.0,3,2412.0,-288.0,0.0,-288.0,-288.0,280000.0,0.0,2,0
34,0,46750.0,1282.0,2320.0,795,0,19323.0,0,0,1,1114.0,0,0,20329.0,1,1329.0,48282.0,1323.0,18299.0,48317.0,50000.0,3299.0,2,0
22,-2,13801.0,1275.0,1372.0,798,-1,0.0,0,0,2,0.0,0,-1,0.0,1,0.0,5385.0,0.0,7781.0,9549.0,50000.0,7900.0,2,0
35,0,37148.0,2000.0,2000.0,800,0,30337.0,0,0,1,2000.0,0,0,28012.0,2,1038.0,34232.0,1342.0,32331.0,35754.0,210000.0,2444.0,2,0
29,-2,31037.0,0.0,3050.0,805,-2,0.0,0,0,2,0.0,0,-2,0.0,2,0.0,0.0,0.0,0.0,6244.0,220000.0,0.0,1,0
37,0,2694.0,1325.0,35888.0,810,0,27268.0,0,0,0,426.0,0,0,28021.0,2,1098.0,38870.0,1000.0,28574.0,38433.0,160000.0,891.0,2,0
44,0,70096.0,0.0,8100.0,811,0,12329.0,0,0,3,0.0,2,0,0.0,1,0.0,73732.0,0.0,12329.0,76446.0,120000.0,247.0,2,0
33,2,66055.0,2700.0,3000.0,815,2,70727.0,1,2,1,0.0,2,2,72215.0,3,2800.0,68405.0,2600.0,69387.0,67405.0,120000.0,2700.0,1,1
51,-1,780.0,390.0,0.0,821,0,390.0,-1,-1,0,390.0,-1,-1,390.0,3,390.0,390.0,0.0,780.0,0.0,200000.0,780.0,2,0
50,0,55336.0,4000.0,5085.0,823,0,34631.0,-1,0,1,5000.0,0,2,63156.0,2,30000.0,36260.0,2000.0,35037.0,58255.0,150000.0,0.0,1,0
22,0,20243.0,1200.0,1410.0,824,0,20196.0,0,0,2,0.0,0,0,19705.0,1,1000.0,19583.0,700.0,19983.0,20400.0,20000.0,534.0,2,0
33,-2,0.0,2986.0,7042.0,826,-2,0.0,1,-1,2,0.0,-1,-1,0.0,2,0.0,2986.0,0.0,0.0,7042.0,170000.0,0.0,2,0
24,2,27087.0,1400.0,0.0,827,0,29237.0,1,2,1,1000.0,0,0,28607.0,2,0.0,26992.0,2100.0,27693.0,26372.0,50000.0,1100.0,2,0
37,2,8755.0,1022.0,1167.0,828,2,6963.0,0,0,2,0.0,0,0,5923.0,2,2700.0,7540.0,0.0,8164.0,8158.0,10000.0,1036.0,1,0
58,-1,3035.0,720.0,199646.0,829,-2,0.0,-1,-1,1,185652.0,-1,-1,1500.0,2,1500.0,720.0,0.0,0.0,199602.0,200000.0,0.0,2,0
24,3,24310.0,0.0,0.0,832,4,21796.0,8,7,1,0.0,6,5,21162.0,3,0.0,23353.0,0.0,22719.0,23987.0,20000.0,0.0,2,0
27,0,152478.0,4005.0,3001.0,833,-1,97440.0,0,0,1,5001.0,0,0,90717.0,2,5001.0,54551.0,97441.0,14363.0,62084.0,470000.0,2021.0,2,1
39,0,315201.0,50000.0,25000.0,845,0,369532.0,0,0,1,12022.0,0,0,367399.0,3,14122.0,375070.0,19586.0,354839.0,332071.0,500000.0,20000.0,1,0
38,0,4290.0,2803.0,4738.0,846,-1,10722.0,-1,-1,1,1139.0,-1,-1,8452.0,1,6000.0,2803.0,10722.0,6027.0,4738.0,490000.0,6027.0,2,0
42,0,47647.0,3700.0,3700.0,848,0,29530.0,2,0,3,1132.0,0,2,29789.0,2,1500.0,50510.0,1072.0,32177.0,50232.0,50000.0,0.0,1,1
37,0,151117.0,0.0,6500.0,849,2,143355.0,4,4,1,4221.0,4,3,143131.0,3,4388.0,150320.0,0.0,147989.0,153787.0,150000.0,512.0,1,1
32,0,29095.0,0.0,2500.0,852,0,23384.0,1,2,2,1000.0,2,0,22428.0,2,1000.0,29214.0,1000.0,29478.0,30819.0,30000.0,910.0,1,0
25,-2,26957.0,2256.0,1333.0,856,-2,16098.0,-2,-2,2,0.0,-2,-2,7300.0,2,200.0,17036.0,787.0,27497.0,26269.0,30000.0,27497.0,2,0
29,0,131041.0,5151.0,7000.0,859,0,128683.0,0,0,2,8000.0,0,0,129669.0,2,4702.0,131990.0,5000.0,127512.0,133698.0,130000.0,4464.0,1,0
46,0,28234.0,1436.0,1484.0,866,0,27268.0,0,0,1,800.0,0,0,27409.0,2,989.0,29437.0,995.0,27738.0,28874.0,30000.0,1120.0,2,0
35,-2,119333.0,0.0,6000.0,867,-2,0.0,0,0,2,0.0,0,-2,0.0,2,0.0,0.0,0.0,0.0,123150.0,180000.0,0.0,2,0
35,-2,29109.0,0.0,0.0,868,-2,0.0,0,0,2,47970.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,1,0
39,0,105192.0,6000.0,3000.0,869,0,76180.0,0,0,1,3000.0,0,0,78400.0,2,4000.0,74510.0,4000.0,73876.0,90337.0,140000.0,4000.0,2,0
34,0,310403.0,12012.0,12012.0,870,0,315820.0,0,0,2,12031.0,0,0,305498.0,2,12031.0,314085.0,11088.0,317631.0,315048.0,290000.0,11016.0,2,0
52,0,14591.0,1277.0,1265.0,871,0,17314.0,0,0,3,641.0,0,0,17664.0,2,638.0,16628.0,629.0,16958.0,15616.0,20000.0,607.0,2,0
45,-1,4453.0,7228.0,3310.0,874,-1,2832.0,-1,-1,1,2576.0,-1,-1,1890.0,1,1890.0,7226.0,2832.0,5060.0,3310.0,180000.0,5060.0,1,0
40,-1,2946.0,390.0,0.0,875,-1,390.0,-1,-1,1,780.0,-1,-1,390.0,3,390.0,390.0,390.0,390.0,0.0,20000.0,390.0,2,0
49,-2,0.0,0.0,0.0,882,-2,0.0,1,-2,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,210000.0,0.0,2,1
55,0,51737.0,1447.0,2930.0,885,0,29261.0,0,0,2,994.0,0,0,29878.0,3,1082.0,28103.0,1041.0,28814.0,27121.0,50000.0,1158.0,1,1
23,0,49605.0,2700.0,3000.0,886,0,57098.0,0,0,2,4700.0,0,0,59141.0,2,3000.0,53041.0,3000.0,55150.0,51804.0,70000.0,3000.0,2,0
24,2,24401.0,1384.0,1454.0,889,0,14669.0,0,0,2,102.0,0,0,14422.0,2,0.0,19461.0,673.0,16181.0,22771.0,90000.0,407.0,2,0
34,-1,772.0,618.0,340.0,891,-1,150.0,-1,-1,1,0.0,-1,-1,377.0,3,227.0,618.0,150.0,150.0,337.0,150000.0,150.0,2,0
32,-2,28408.0,1035.0,1259.0,893,0,0.0,0,0,1,0.0,0,0,0.0,2,0.0,11553.0,0.0,2350.0,25695.0,80000.0,1600.0,2,0
27,0,137574.0,6371.0,6048.0,894,0,100206.0,0,0,2,3031.0,0,0,96073.0,1,3066.0,122093.0,3031.0,105425.0,199563.0,320000.0,3043.0,1,0
37,-2,238.0,0.0,0.0,895,-2,0.0,-1,-1,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,2,1
27,2,27772.0,0.0,3136.0,906,-1,29709.0,-1,-1,2,1576.0,2,0,29086.0,2,0.0,29325.0,29709.0,21449.0,30461.0,30000.0,0.0,2,0
30,2,4187.0,0.0,2300.0,907,2,446.0,2,2,2,0.0,2,-1,2699.0,1,2300.0,3679.0,0.0,596.0,5152.0,50000.0,700.0,1,1
26,0,22431.0,1000.0,1500.0,908,0,674.0,0,0,2,738.0,0,0,0.0,2,0.0,4199.0,0.0,3059.0,12399.0,120000.0,682.0,2,0
27,0,7010.0,1500.0,3000.0,909,0,14415.0,0,0,2,0.0,0,0,0.0,1,0.0,11115.0,2000.0,12915.0,9876.0,50000.0,2000.0,1,0
27,-1,79837.0,50154.0,27465.0,910,-1,54456.0,0,-1,2,40000.0,0,-1,46153.0,1,46153.0,68117.0,54456.0,39105.0,27456.0,360000.0,39105.0,2,0
25,0,86014.0,2400.0,8300.0,911,0,90942.0,2,2,2,4000.0,2,2,88813.0,1,3600.0,92860.0,4000.0,88533.0,92898.0,90000.0,1000.0,2,0
45,0,17187.0,0.0,7900.0,914,0,22000.0,0,0,1,0.0,2,0,0.0,3,0.0,23180.0,0.0,22000.0,24045.0,30000.0,0.0,1,0
48,0,54969.0,1989.0,2087.0,917,0,47939.0,0,0,1,1500.0,0,0,33827.0,1,2000.0,48631.0,1466.0,48351.0,47978.0,350000.0,1591.0,1,0
40,0,8481.0,5124.0,4980.0,923,0,26784.0,0,0,1,5742.0,0,0,31352.0,1,5552.0,17638.0,5416.0,22204.0,13066.0,110000.0,5256.0,1,0
24,-1,1371.0,0.0,796.0,924,0,398.0,-1,-1,2,12111.0,2,-1,716.0,1,716.0,398.0,0.0,796.0,796.0,20000.0,796.0,2,0
27,-2,11392.0,0.0,3500.0,926,-2,13440.0,-2,-1,2,0.0,2,2,13080.0,1,0.0,14040.0,0.0,13440.0,14688.0,180000.0,0.0,1,1
46,0,5902.0,1500.0,1122.0,927,0,8324.0,0,0,1,319.0,0,0,8490.0,2,304.0,8145.0,302.0,8153.0,6767.0,20000.0,291.0,1,0
36,-2,10737.0,11936.0,21197.0,929,-2,9210.0,-2,-2,2,6915.0,-2,-2,17795.0,1,17795.0,11936.0,9210.0,40420.0,21197.0,180000.0,40420.0,2,0
34,-2,1242.0,945.0,4034.0,930,-2,2945.0,-2,-2,1,744.0,-2,-2,1143.0,1,1143.0,941.0,2947.0,2357.0,4006.0,200000.0,2366.0,1,0
24,0,68411.0,4000.0,2500.0,931,0,53835.0,0,0,2,3000.0,0,0,56728.0,2,3805.0,48663.0,3835.0,50998.0,60386.0,260000.0,4000.0,2,0
29,-1,1989.0,874.0,0.0,933,-1,892.0,2,2,2,594.0,-1,-1,0.0,2,0.0,866.0,892.0,0.0,-8.0,160000.0,0.0,2,1
32,0,15548.0,3000.0,0.0,939,0,18732.0,1,2,1,2000.0,2,2,23389.0,2,5000.0,17752.0,2000.0,17172.0,15009.0,180000.0,0.0,2,1
32,-1,5150.0,10190.0,10190.0,940,-1,10594.0,-1,-1,1,10190.0,-1,-1,11193.0,2,11193.0,10190.0,10594.0,10190.0,10190.0,200000.0,10190.0,2,0
37,-1,4785.0,0.0,3523.0,943,0,5882.0,-1,-1,1,0.0,-1,-1,1013.0,1,1013.0,0.0,0.0,5882.0,3403.0,330000.0,5882.0,2,0
37,0,219099.0,8123.0,8131.0,947,0,191678.0,0,0,1,6000.0,0,0,191816.0,2,7700.0,187841.0,10000.0,186140.0,217058.0,240000.0,6700.0,2,0
51,-1,2000.0,2125.0,0.0,950,-1,1000.0,-1,2,1,23250.0,-1,-1,2125.0,3,2125.0,2125.0,1000.0,2125.0,1000.0,160000.0,2125.0,2,0
32,0,81074.0,3400.0,3700.0,952,0,77511.0,0,0,1,3100.0,0,0,79069.0,2,2841.0,76163.0,2900.0,76813.0,78262.0,80000.0,2900.0,2,0
35,0,4439.0,16267.0,33891.0,959,0,10833.0,-1,-1,2,26346.0,-1,0,2261.0,1,1565.0,14283.0,234.0,16426.0,33720.0,350000.0,4027.0,1,0
41,-1,1338.0,8348.0,0.0,960,-1,23020.0,-1,-1,2,3117.0,-1,0,2367.0,1,2367.0,8324.0,23020.0,5872.0,-24.0,250000.0,0.0,1,1
28,-2,0.0,1310.0,0.0,967,-1,0.0,1,-2,2,0.0,-1,-1,0.0,1,0.0,1310.0,0.0,816.0,0.0,30000.0,816.0,1,0
27,0,42784.0,5000.0,3000.0,969,0,48497.0,0,0,1,2011.0,0,-1,14774.0,2,2011.0,44267.0,3011.0,47149.0,41009.0,20000.0,10000.0,2,0
